date,contract_preamble,volume,3.5,4.5,7.5,6.5,8.5,1,2.5,5.5,5,1.5,9.5,7,3.3,2.3,1.8,2.8,4.3,4.8,5.3,5.75,3.8,0.8,1.3
2022-07-18,ACPI-22,1818,4.5397860105658605,3.9055922253946362,31.433981202549642,7.706460840976345,51.112315645381976,NA,NA,1.3018640751315453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-18,ACPI-23,0,0.9236718004726783,0.9236718004726783,7.31832272682199,88.67249284537712,2.161840826855543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-18,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-19,ACPI-22,581,4.416159253534025,3.799235736346355,31.672811754587038,7.496599680175953,51.348781663241184,NA,NA,1.2664119121154518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-19,ACPI-23,0,0.9236718004726783,0.9236718004726783,7.31832272682199,88.67249284537712,2.161840826855543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-19,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-20,ACPI-22,1623,4.416159253534025,3.799235736346355,31.672811754587038,7.496599680175953,51.348781663241184,NA,NA,1.2664119121154518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-20,ACPI-23,0,0.9236718004726783,0.9236718004726783,7.31832272682199,88.67249284537712,2.161840826855543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-20,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-21,ACPI-22,3202,4.790022246173917,4.120871248244664,34.3405937353722,8.131246446777718,47.24364257401661,NA,NA,1.3736237494148882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-21,ACPI-23,0,0.9236718004726783,0.9236718004726783,7.31832272682199,88.67249284537712,2.161840826855543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-21,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-22,ACPI-22,50,4.883495218262437,4.2012863409877585,35.01071950823132,8.289920401323887,46.21414975086534,NA,NA,1.4004287803292528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-22,ACPI-23,0,0.9236718004726783,0.9236718004726783,7.31832272682199,88.67249284537712,2.161840826855543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-22,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-23,ACPI-22,2,5.0976626216974505,4.385535233742174,36.54612694785145,8.653477781373127,43.855352337421735,NA,NA,1.461845077914058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-23,ACPI-23,0,0.9236718004726783,0.9236718004726783,7.31832272682199,88.67249284537712,2.161840826855543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-23,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-24,ACPI-22,1119,4.79415057312368,4.124422860942126,40.21354461431466,8.248845721884251,41.24422860942125,NA,NA,1.3748076203140418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-24,ACPI-23,0,0.9236718004726783,0.9236718004726783,7.31832272682199,88.67249284537712,2.161840826855543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-24,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-25,ACPI-22,0,4.79415057312368,4.124422860942126,40.21354461431466,8.248845721884251,41.24422860942125,NA,NA,1.3748076203140418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-25,ACPI-23,0,0.9236718004726783,0.9236718004726783,7.31832272682199,88.67249284537712,2.161840826855543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-25,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-26,ACPI-22,20,4.54425169857087,3.9094340708721123,38.11738192863815,7.8188681417442245,44.30691946988394,NA,NA,1.303144690290704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-26,ACPI-23,0,0.9236718004726783,0.9236718004726783,7.31832272682199,88.67249284537712,2.161840826855543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-26,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-27,ACPI-22,30,4.65340477357511,4.003338805615621,39.03296269409849,8.006677611231241,40.03338805615621,NA,NA,4.270228059323329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-27,ACPI-23,0,0.9236718004726783,0.9236718004726783,7.31832272682199,88.67249284537712,2.161840826855543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-27,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-28,ACPI-22,7679,4.745903925081927,4.082916117440412,39.808849621129646,9.785506958386959,36.132935221373835,NA,NA,5.443888156587216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-28,ACPI-23,0,0.9236718004726783,0.9236718004726783,7.31832272682199,88.67249284537712,2.161840826855543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-28,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-29,ACPI-22,2240,4.753129378225015,4.089132197571705,39.52827790985981,6.454285760217968,39.72299849069657,NA,NA,5.452176263428941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-29,ACPI-23,0,0.9236718004726783,0.9236718004726783,7.31832272682199,88.67249284537712,2.161840826855543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-29,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-30,ACPI-22,30,4.45798827564972,3.8352213760198333,38.35221376019833,6.0535129505541745,42.18743513621816,NA,NA,5.113628501359778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-30,ACPI-23,5,2.1739130434782608,36.95652173913044,10.869565217391305,15.217391304347828,8.695652173913043,NA,NA,NA,26.08695652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-30,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-31,ACPI-22,0,4.45798827564972,3.8352213760198333,38.35221376019833,6.0535129505541745,42.18743513621816,NA,NA,5.113628501359778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-31,ACPI-23,0,2.1739130434782608,36.95652173913044,10.869565217391305,15.217391304347828,8.695652173913043,NA,NA,NA,26.08695652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-31,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-01,ACPI-22,0,4.45798827564972,3.8352213760198333,38.35221376019833,6.0535129505541745,42.18743513621816,NA,NA,5.113628501359778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-01,ACPI-23,0,2.1739130434782608,36.95652173913044,10.869565217391305,15.217391304347828,8.695652173913043,NA,NA,NA,26.08695652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-01,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-02,ACPI-22,10,4.424053824060323,4.56723295232774,38.06027460273117,6.007433277512318,41.866302063004284,NA,NA,5.074703280364156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-02,ACPI-23,600,2.1631755416952085,36.77398420881855,11.30980279049645,15.142228791866463,8.652702166780834,NA,NA,NA,25.958106500342502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-02,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-03,ACPI-22,0,4.424053824060323,4.56723295232774,38.06027460273117,6.007433277512318,41.866302063004284,NA,NA,5.074703280364156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-03,ACPI-23,0,2.1631755416952085,36.77398420881855,11.30980279049645,15.142228791866463,8.652702166780834,NA,NA,NA,25.958106500342502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-03,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-04,ACPI-22,0,4.424053824060323,4.56723295232774,38.06027460273117,6.007433277512318,41.866302063004284,NA,NA,5.074703280364156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-04,ACPI-23,0,2.1631755416952085,36.77398420881855,11.30980279049645,15.142228791866463,8.652702166780834,NA,NA,NA,25.958106500342502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-04,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-05,ACPI-22,1443,1.4564397726593374,4.369319317978012,34.783863513143004,5.82575909063735,47.738859214944945,NA,NA,5.82575909063735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-05,ACPI-23,0,2.1631755416952085,36.77398420881855,11.30980279049645,15.142228791866463,8.652702166780834,NA,NA,NA,25.958106500342502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-05,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-06,ACPI-22,279,1.4035190960983934,4.21055728829518,37.15353380803861,5.614076384393574,46.00423703878067,NA,NA,5.614076384393574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-06,ACPI-23,0,2.1631755416952085,36.77398420881855,11.30980279049645,15.142228791866463,8.652702166780834,NA,NA,NA,25.958106500342502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-06,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-07,ACPI-22,82,1.4035190960983934,4.21055728829518,37.15353380803861,5.614076384393574,46.00423703878067,NA,NA,5.614076384393574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-07,ACPI-23,0,2.1631755416952085,36.77398420881855,11.30980279049645,15.142228791866463,8.652702166780834,NA,NA,NA,25.958106500342502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-07,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-08,ACPI-22,2018,1.3945484950798752,4.183645485239626,36.65335855693674,7.341573880655473,46.24322809684866,NA,NA,4.183645485239626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-08,ACPI-23,0,2.1631755416952085,36.77398420881855,11.30980279049645,15.142228791866463,8.652702166780834,NA,NA,NA,25.958106500342502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-08,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-09,ACPI-22,1488,1.4016438055750449,4.204931416725135,33.66727552845269,5.815806109219354,49.30376791772759,NA,NA,5.6065752223001795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-09,ACPI-23,0,2.1631755416952085,36.77398420881855,11.30980279049645,15.142228791866463,8.652702166780834,NA,NA,NA,25.958106500342502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-09,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-10,ACPI-22,12449,4.226051586490523,4.498412480595349,35.86600486933794,17.293446415789358,32.648147748849674,NA,NA,5.46793689893715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-10,ACPI-23,0,2.1631755416952085,36.77398420881855,11.30980279049645,15.142228791866463,8.652702166780834,NA,NA,NA,25.958106500342502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-10,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-11,ACPI-22,1681,2.459429810060718,4.405330675780759,33.5343254601779,22.273532969236587,31.972587530789337,NA,NA,5.354793553954699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-11,ACPI-23,0,2.1631755416952085,36.77398420881855,11.30980279049645,15.142228791866463,8.652702166780834,NA,NA,NA,25.958106500342502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-11,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,ACPI-22,3566,5.112759264138111,5.205502339162012,34.80546870391034,21.536323235479614,26.633908724812486,NA,NA,6.70603773249743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,ACPI-23,0,2.1631755416952085,36.77398420881855,11.30980279049645,15.142228791866463,8.652702166780834,NA,NA,NA,25.958106500342502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-13,ACPI-22,67,5.16094961472911,5.254566840298615,31.205741856501596,20.403754290789507,31.205741856501596,NA,NA,6.769245541179577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-13,ACPI-23,0,2.1631755416952085,36.77398420881855,11.30980279049645,15.142228791866463,8.652702166780834,NA,NA,NA,25.958106500342502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-13,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-14,ACPI-22,783,4.691429045545534,4.776529386371709,34.54698191766898,21.694560643829064,28.13708974684592,NA,NA,6.153409259738793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-14,ACPI-23,0,2.1631755416952085,36.77398420881855,11.30980279049645,15.142228791866463,8.652702166780834,NA,NA,NA,25.958106500342502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-14,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-15,ACPI-22,0,4.691429045545534,4.776529386371709,34.54698191766898,21.694560643829064,28.13708974684592,NA,NA,6.153409259738793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-15,ACPI-23,0,2.1631755416952085,36.77398420881855,11.30980279049645,15.142228791866463,8.652702166780834,NA,NA,NA,25.958106500342502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-15,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-16,ACPI-22,27,4.878596779087306,4.967092255545169,31.935689509959975,22.560079807919468,29.259637965150308,NA,NA,6.398903682337769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-16,ACPI-23,75,29.581960194099175,26.468069647351893,8.140228870955186,10.898616913615488,6.227781093494563,NA,NA,NA,18.68334328048369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-16,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-17,ACPI-22,100,4.891887873987784,4.980624444725238,32.022694093287825,22.621541776445902,29.066915158229744,NA,NA,6.416336653323513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-17,ACPI-23,112,30.532715536866917,24.1047754238423,8.401853389399257,11.248895197793075,6.427940113024614,NA,NA,NA,19.28382033907384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-17,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-18,ACPI-22,1672,4.5354082992591245,4.617678496315453,32.72185021140622,24.37318727760246,27.423399018776102,NA,NA,6.328476696640639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-18,ACPI-23,0,30.532715536866917,24.1047754238423,8.401853389399257,11.248895197793075,6.427940113024614,NA,NA,NA,19.28382033907384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-18,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-19,ACPI-22,29,4.634314433136834,4.718378741458851,32.332426277698836,24.904706727416674,26.94368856474903,NA,NA,6.466485255539768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-19,ACPI-23,0,30.532715536866917,24.1047754238423,8.401853389399257,11.248895197793075,6.427940113024614,NA,NA,NA,19.28382033907384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-19,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-20,ACPI-22,785,4.634314433136834,4.718378741458851,32.332426277698836,24.904706727416674,26.94368856474903,NA,NA,6.466485255539768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-20,ACPI-23,0,30.532715536866917,24.1047754238423,8.401853389399257,11.248895197793075,6.427940113024614,NA,NA,NA,19.28382033907384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-20,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-21,ACPI-22,446,4.819277108433735,4.819277108433735,31.325301204819276,24.096385542168676,28.91566265060241,NA,NA,6.024096385542169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-21,ACPI-23,0,30.532715536866917,24.1047754238423,8.401853389399257,11.248895197793075,6.427940113024614,NA,NA,NA,19.28382033907384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-21,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-22,ACPI-22,2104,4.628243722776273,4.628243722776273,32.32538975126553,24.298279544575436,28.334538605136135,NA,NA,5.785304653470342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-22,ACPI-23,0,30.532715536866917,24.1047754238423,8.401853389399257,11.248895197793075,6.427940113024614,NA,NA,NA,19.28382033907384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-22,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-23,ACPI-22,1090,4.249591359480661,4.249591359480661,32.543933829757776,26.43495801559294,26.147538396466977,NA,NA,6.374387039220991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-23,ACPI-23,0,30.532715536866917,24.1047754238423,8.401853389399257,11.248895197793075,6.427940113024614,NA,NA,NA,19.28382033907384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-23,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-24,ACPI-22,458,2.27094583897125,4.574963704723635,34.06418758456875,27.53521829752641,25.704112243300965,NA,NA,5.8505723309089825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-24,ACPI-23,0,30.532715536866917,24.1047754238423,8.401853389399257,11.248895197793075,6.427940113024614,NA,NA,NA,19.28382033907384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-24,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,ACPI-22,365,2.147127480605182,4.325523808015294,33.28047594938032,27.876196592536335,26.839093507564773,NA,NA,5.531582661898095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,ACPI-23,0,30.532715536866917,24.1047754238423,8.401853389399257,11.248895197793075,6.427940113024614,NA,NA,NA,19.28382033907384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,ACPI-24,0,92.47091071212338,0.9340496031527614,NA,1.9247916689600513,NA,0.9340496031527614,0.9340496031527614,2.8021488094582843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-26,ACPI-22,632,2.197802197802198,4.395604395604396,34.065934065934066,30.769230769230774,23.076923076923077,NA,NA,5.4945054945054945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
